SK_ID_CURR,TARGET
100412,0.04
100413,0.04
100414,0.02
100415,0.08
100417,0.02
100418,0.04
100419,0.04
100420,0.06
100421,0.03
100423,0.04
100424,0.75
100425,0.07
100427,0.05
100428,0.01
100429,0.1
100430,0.1
100431,0.06
100432,0.07
100433,0.03
100434,0.07
100435,0.02
100436,0.01
100437,0.01
100439,0.82
100440,0.01
100441,0.01
100442,0.01
100443,0.02
100448,0.01
100449,0.03
100451,0.05
100452,0.74
100453,0.01
100454,0.01
100455,0.03
100456,0.08
100457,0.06
100458,0.0
100459,0.03
100460,0.07
100461,0.01
100462,0.06
100463,0.0
100464,0.06
100465,0.03
100467,0.02
100468,0.07
100469,0.08
100470,0.0
100471,0.03
100472,0.71
100473,0.01
100474,0.02
100475,0.01
100476,0.04
100477,0.69
100478,0.03
100479,0.06
100480,0.05
100481,0.02
100482,0.04
100485,0.65
100486,0.02
100487,0.04
100488,0.01
100489,0.08
100490,0.69
100491,0.08
100492,0.01
100493,0.02
100495,0.03
100496,0.04
100497,0.02
100498,0.09
100499,0.04
100500,0.02
100501,0.02
100502,0.02
100503,0.02
100504,0.07
100505,0.04
100506,0.05
100507,0.08
100508,0.02
100509,0.03
100511,0.06
100513,0.02
100514,0.05
100515,0.01
100516,0.01
100518,0.02
100519,0.0
100520,0.03
100521,0.07
100522,0.04
100523,0.05
100524,0.05
100525,0.05
100526,0.04
100527,0.02
100528,0.06
100529,0.03
100530,0.03
100531,0.01
100532,0.1
100533,0.03
100534,0.04
100535,0.03
100536,0.05
100537,0.03
100538,0.09
100539,0.01
100540,0.64
100541,0.68
100542,0.03
100543,0.02
100544,0.09
100545,0.03
100546,0.07
100547,0.72
100549,0.02
100550,0.0
100554,0.01
100555,0.06
100556,0.02
100557,0.02
100558,0.08
100559,0.02
100560,0.03
100562,0.02
100563,0.06
100564,0.05
100565,0.01
100566,0.03
100567,0.75
100570,0.05
100571,0.11
100572,0.01
100573,0.03
100574,0.0
100575,0.04
100576,0.04
100577,0.04
100578,0.02
100579,0.02
100580,0.01
100581,0.02
100582,0.02
100583,0.04
100584,0.07
100585,0.1
100586,0.01
100587,0.04
100588,0.03
100589,0.03
100590,0.03
100593,0.04
100594,0.06
100595,0.03
100596,0.07
100597,0.05
100598,0.02
100599,0.06
100600,0.06
100601,0.03
100603,0.1
100604,0.0
100605,0.04
100606,0.04
100608,0.07
100609,0.05
100610,0.04
100611,0.0
100612,0.03
100614,0.06
100615,0.04
100616,0.67
100619,0.0
100620,0.02
100621,0.03
100623,0.01
100624,0.06
100626,0.01
100627,0.01
100628,0.03
100629,0.01
100630,0.06
100631,0.03
100632,0.01
100633,0.07
100634,0.04
100635,0.04
100636,0.73
100637,0.03
100638,0.03
100639,0.02
100640,0.04
100641,0.76
100642,0.02
100643,0.04
100644,0.06
100645,0.02
100646,0.65
100647,0.05
100648,0.03
100649,0.69
100650,0.67
100651,0.01
100652,0.05
100653,0.1
100654,0.03
100655,0.03
100656,0.04
100657,0.02
100658,0.05
100659,0.04
100660,0.03
100661,0.03
100662,0.03
100663,0.04
100664,0.03
100665,0.06
100666,0.04
100667,0.01
100668,0.03
100669,0.03
100670,0.02
100671,0.06
100672,0.66
100673,0.04
100674,0.02
100675,0.05
100676,0.05
100678,0.03
100679,0.05
100680,0.02
100681,0.01
100682,0.0
100683,0.04
100684,0.01
100685,0.02
100686,0.0
100687,0.03
100688,0.12
100689,0.02
100690,0.65
100691,0.01
100692,0.07
100693,0.02
100694,0.01
100695,0.02
100696,0.11
100697,0.02
100698,0.02
100700,0.03
100701,0.0
100703,0.01
100704,0.02
100705,0.07
100706,0.02
100707,0.02
100708,0.02
100709,0.05
100710,0.03
100712,0.02
100713,0.7
100714,0.69
100715,0.1
100716,0.04
100717,0.71
100718,0.02
100719,0.05
100720,0.01
100721,0.01
100722,0.01
100723,0.02
100724,0.05
100725,0.03
100726,0.12
100727,0.04
100728,0.09
100730,0.0
100731,0.04
100732,0.07
100733,0.06
100734,0.0
100735,0.04
100736,0.03
100737,0.0
100738,0.07
100739,0.0
100741,0.1
100742,0.05
100743,0.04
100746,0.01
100748,0.02
100749,0.02
100750,0.05
100755,0.02
100756,0.0
100757,0.06
100758,0.05
100759,0.05
100761,0.0
100764,0.03
100766,0.02
100767,0.05
100768,0.03
100769,0.02
100771,0.01
100773,0.01
100774,0.06
100775,0.05
100776,0.04
100778,0.02
100779,0.02
100780,0.05
100781,0.05
100782,0.05
100783,0.04
100784,0.67
100785,0.02
100786,0.02
100787,0.02
100788,0.05
100789,0.01
100790,0.07
100793,0.02
100794,0.05
100795,0.14
100796,0.75
100798,0.1
100799,0.05
100800,0.02
100801,0.07
100802,0.03
100803,0.02
100804,0.11
100805,0.01
100806,0.02
100807,0.11
100808,0.68
100809,0.05
100810,0.03
100811,0.02
100812,0.01
100813,0.02
100814,0.0
100815,0.0
100816,0.69
100817,0.08
100818,0.03
100819,0.02
100820,0.03
100821,0.05
100822,0.05
100824,0.02
100825,0.06
100827,0.08
100828,0.07
100829,0.02
100831,0.03
100832,0.01
100833,0.06
100834,0.06
100835,0.05
100837,0.05
100838,0.05
100839,0.71
100840,0.65
100841,0.1
100842,0.04
100843,0.04
100844,0.01
100845,0.18
100846,0.02
100847,0.01
100848,0.02
100849,0.07
100850,0.07
100851,0.05
100852,0.03
100853,0.05
100854,0.14
100855,0.04
100856,0.01
100857,0.03
100858,0.03
100859,0.03
100860,0.08
100861,0.04
100862,0.02
100863,0.02
100864,0.03
100865,0.01
100866,0.03
100867,0.04
100868,0.03
100869,0.07
100870,0.01
100871,0.09
100873,0.02
100874,0.07
100875,0.03
100876,0.05
100877,0.08
100878,0.03
100879,0.61
100880,0.03
100881,0.05
100882,0.03
100883,0.08
100884,0.08
100885,0.02
100886,0.0
100887,0.05
100888,0.02
100889,0.02
100890,0.04
100891,0.02
100892,0.04
100893,0.01
100894,0.03
100895,0.0
100896,0.66
100897,0.12
100898,0.0
100899,0.02
100900,0.02
100901,0.04
100902,0.67
100903,0.02
100904,0.01
100905,0.02
100906,0.03
100907,0.03
100908,0.05
100909,0.04
100911,0.01
100912,0.03
100914,0.01
100915,0.08
100916,0.0
100917,0.06
100919,0.05
100920,0.01
100921,0.05
100922,0.03
100923,0.08
100924,0.04
100925,0.03
100926,0.01
100927,0.04
100928,0.06
100929,0.03
100930,0.03
100932,0.04
100933,0.03
100934,0.0
100935,0.02
100936,0.71
100937,0.05
100938,0.02
100939,0.09
100940,0.03
100941,0.03
100942,0.03
100943,0.03
100944,0.08
100945,0.71
100946,0.07
100947,0.1
100948,0.07
100949,0.06
100950,0.06
100951,0.07
100954,0.03
100955,0.03
100956,0.03
100957,0.04
100958,0.05
100959,0.01
100960,0.04
100961,0.03
100962,0.05
100963,0.67
100964,0.03
100966,0.04
100967,0.02
100968,0.08
100969,0.02
100971,0.62
100972,0.04
100973,0.02
100974,0.02
100975,0.02
100976,0.09
100977,0.05
100978,0.02
100979,0.03
100980,0.06
100981,0.0
100985,0.04
100986,0.05
100988,0.02
100989,0.02
100990,0.07
100991,0.03
100992,0.82
100993,0.03
100994,0.02
100995,0.02
100996,0.69
100999,0.02
101000,0.09
101001,0.05
101003,0.06
101004,0.08
101006,0.03
101007,0.08
101009,0.06
101010,0.05
101011,0.06
101012,0.02
101013,0.02
101014,0.02
101015,0.02
101016,0.06
101017,0.08
101018,0.02
101019,0.07
101022,0.0
101023,0.01
101027,0.05
101028,0.05
101029,0.06
101030,0.01
101032,0.02
101033,0.05
101034,0.08
101035,0.03
101036,0.04
101037,0.01
101038,0.04
101039,0.02
101040,0.02
101042,0.67
101043,0.07
101044,0.06
101045,0.0
101046,0.01
101047,0.04
101048,0.02
101049,0.07
101050,0.1
101052,0.06
101053,0.03
101054,0.02
101058,0.04
101059,0.0
101060,0.03
101061,0.03
101062,0.01
101063,0.72
101065,0.03
101066,0.1
101067,0.05
101068,0.09
101069,0.02
101070,0.04
101071,0.02
101072,0.01
101073,0.72
101074,0.05
101075,0.01
101076,0.72
101077,0.02
101078,0.05
101080,0.07
101081,0.04
101082,0.0
101083,0.01
101084,0.06
101085,0.03
101086,0.04
101088,0.01
101089,0.03
101091,0.02
101093,0.8
101094,0.0
101095,0.02
101096,0.83
101098,0.02
101100,0.05
101101,0.02
101102,0.01
101103,0.03
101104,0.01
101105,0.05
101106,0.07
101108,0.04
101109,0.07
101110,0.0
101111,0.02
101112,0.02
101113,0.05
101114,0.02
101115,0.02
101116,0.03
101117,0.02
101119,0.02
101120,0.0
101121,0.73
101122,0.02
101123,0.02
101124,0.03
101127,0.62
101129,0.02
101130,0.01
101131,0.1
101132,0.03
101133,0.01
101134,0.05
101135,0.02
101137,0.08
101138,0.03
101139,0.02
101141,0.01
101142,0.77
101143,0.03
101144,0.04
101145,0.02
101146,0.06
101147,0.74
101148,0.02
101150,0.08
101151,0.01
101152,0.03
101153,0.02
101154,0.01
101155,0.02
101156,0.02
101157,0.01
101158,0.04
101159,0.07
101161,0.0
101162,0.05
101163,0.08
101164,0.04
101165,0.65
101166,0.08
101167,0.04
101168,0.04
101170,0.03
101171,0.05
101172,0.01
101173,0.03
101174,0.03
101175,0.06
101176,0.02
101177,0.02
101178,0.04
101179,0.1
101180,0.04
101182,0.06
101183,0.11
101184,0.05
101185,0.01
101187,0.0
101188,0.03
101189,0.01
101191,0.04
101192,0.04
101195,0.03
101196,0.03
101197,0.74
101199,0.04
101201,0.7
101202,0.08
101203,0.08
101205,0.04
101206,0.02
101207,0.02
101208,0.05
101209,0.01
101210,0.03
101212,0.06
101214,0.01
101215,0.04
101216,0.03
101217,0.04
101218,0.02
101219,0.03
101220,0.01
101221,0.03
101222,0.01
101224,0.02
101226,0.01
101227,0.02
101228,0.05
101229,0.08
101230,0.04
101231,0.66
101232,0.03
101233,0.0
101234,0.08
101235,0.04
101236,0.0
101238,0.07
101239,0.09
101240,0.06
101241,0.08
101242,0.01
101245,0.75
101246,0.03
101247,0.02
101248,0.03
101249,0.03
101250,0.01
101251,0.04
101252,0.05
101253,0.01
101254,0.13
101255,0.0
101256,0.02
101257,0.02
101260,0.0
101261,0.09
101262,0.04
101263,0.06
101264,0.02
101265,0.04
101266,0.05
101267,0.01
101270,0.04
101272,0.02
101273,0.01
101274,0.06
101275,0.05
101276,0.08
101277,0.76
101278,0.03
101280,0.01
101282,0.01
101283,0.11
101284,0.02
101285,0.06
101286,0.7
101288,0.0
101289,0.06
101290,0.08
101291,0.66
101293,0.03
101295,0.02
101298,0.03
101300,0.64
101302,0.08
101303,0.04
101304,0.02
101306,0.08
101307,0.03
101309,0.05
101310,0.0
101311,0.01
101312,0.04
101313,0.04
101314,0.07
101315,0.04
101316,0.01
101317,0.0
101319,0.02
101320,0.05
101321,0.02
101322,0.02
101323,0.03
101324,0.09
101325,0.02
101326,0.0
101328,0.06
101330,0.74
101331,0.0
101333,0.03
101334,0.01
101335,0.03
101336,0.05
101338,0.06
101339,0.02
101340,0.69
101341,0.01
101342,0.07
101344,0.05
101347,0.0
101348,0.05
101349,0.0
101350,0.15
101351,0.01
101352,0.02
101357,0.02
101358,0.11
101359,0.02
101360,0.67
101361,0.07
101364,0.0
101369,0.04
101370,0.07
101371,0.12
101372,0.01
101373,0.66
101375,0.01
101376,0.03
101377,0.01
101378,0.04
101379,0.06
101381,0.02
101382,0.69
101384,0.08
101385,0.05
101386,0.04
101387,0.01
101388,0.11
101389,0.04
101390,0.05
101391,0.07
101392,0.05
101393,0.0
101394,0.04
101395,0.02
101396,0.01
101397,0.01
101400,0.03
101402,0.01
101403,0.01
101404,0.04
101405,0.01
101406,0.67
101407,0.01
101408,0.03
101409,0.08
101410,0.05
101411,0.01
101413,0.01
101414,0.03
101415,0.02
101416,0.02
101417,0.04
101418,0.07
101419,0.05
101420,0.7
101421,0.0
101422,0.1
101423,0.13
101424,0.0
101425,0.03
101430,0.03
101431,0.05
101432,0.03
101433,0.0
101435,0.08
101436,0.12
101437,0.02
101438,0.09
101439,0.02
101441,0.05
101442,0.0
101443,0.06
101444,0.76
101445,0.11
101446,0.03
101447,0.03
101450,0.05
101451,0.04
101452,0.01
101453,0.11
101454,0.03
101455,0.1
101456,0.1
101457,0.06
101458,0.7
101459,0.03
101460,0.06
101461,0.05
101462,0.04
101463,0.01
101464,0.08
101466,0.02
101468,0.05
101469,0.06
101470,0.06
101471,0.01
101473,0.02
101474,0.65
101475,0.01
101476,0.05
101477,0.02
101479,0.01
101480,0.03
101481,0.02
101482,0.03
101483,0.05
101484,0.74
101485,0.03
101486,0.0
101487,0.02
101488,0.02
101489,0.06
101490,0.03
101491,0.06
101492,0.02
101493,0.03
101494,0.03
101495,0.66
101496,0.01
101498,0.07
101499,0.04
101500,0.02
101501,0.03
101502,0.0
101503,0.0
101505,0.1
101506,0.13
101507,0.04
101508,0.02
101509,0.01
101510,0.03
101511,0.02
101512,0.09
101513,0.03
101514,0.04
101515,0.67
101516,0.68
101517,0.04
101518,0.05
101519,0.01
101520,0.08
101521,0.01
101522,0.11
101523,0.03
101524,0.01
101525,0.01
101526,0.06
101527,0.03
101528,0.04
101529,0.06
101530,0.01
101531,0.68
101532,0.03
101533,0.0
101534,0.0
101535,0.02
101536,0.03
101537,0.04
101538,0.7
101539,0.0
101540,0.0
101541,0.6
101542,0.06
101543,0.01
101544,0.03
101545,0.02
101546,0.03
101549,0.01
101550,0.0
101551,0.0
101552,0.02
101553,0.07
101554,0.05
101556,0.0
101557,0.02
101558,0.02
101559,0.71
101560,0.09
101561,0.04
101562,0.06
101563,0.01
101564,0.75
101565,0.02
101566,0.01
101567,0.01
101568,0.03
101569,0.04
101571,0.0
101573,0.06
101574,0.69
101575,0.67
101576,0.0
101577,0.03
101579,0.07
101581,0.04
101582,0.03
101583,0.02
101584,0.05
101585,0.07
101586,0.04
101587,0.02
101589,0.1
101590,0.08
101591,0.02
101592,0.03
101593,0.0
101594,0.02
101595,0.04
101596,0.03
101597,0.01
101598,0.03
101599,0.08
101600,0.02
101601,0.02
101603,0.03
101604,0.0
101605,0.03
101606,0.05
101607,0.01
101608,0.05
101609,0.06
101611,0.03
101612,0.04
101613,0.02
101615,0.04
101617,0.65
101618,0.07
101619,0.0
101620,0.05
101621,0.05
101622,0.02
101623,0.0
101624,0.04
101625,0.12
101626,0.02
101627,0.04
101628,0.03
101629,0.05
101630,0.01
101631,0.03
101632,0.09
101633,0.05
101634,0.02
101635,0.03
101636,0.03
101637,0.03
101638,0.01
101639,0.08
101640,0.01
101641,0.11
101642,0.09
101645,0.03
101646,0.67
101647,0.0
101648,0.05
101651,0.02
101652,0.03
101653,0.0
101654,0.02
101655,0.0
101656,0.04
101657,0.0
101658,0.02
101659,0.04
101660,0.0
101661,0.01
101662,0.01
101663,0.04
101664,0.06
101666,0.02
101668,0.03
101670,0.02
101671,0.04
101672,0.02
101673,0.05
101676,0.06
101677,0.03
101679,0.07
101680,0.0
101681,0.08
101683,0.03
101684,0.05
101685,0.11
101687,0.04
101688,0.06
101689,0.04
101690,0.05
101691,0.02
101692,0.08
101693,0.03
101694,0.01
101695,0.0
101696,0.01
101698,0.02
101699,0.06
101701,0.03
101702,0.04
101703,0.02
101704,0.01
101705,0.75
101706,0.04
101707,0.0
101708,0.04
101709,0.05
101710,0.02
101712,0.01
101713,0.02
101716,0.06
101717,0.03
101718,0.01
101719,0.08
101720,0.03
101721,0.69
101722,0.01
101723,0.75
101724,0.05
101725,0.08
101726,0.01
101727,0.14
101729,0.01
101730,0.68
101731,0.03
101733,0.0
101734,0.04
101735,0.06
101736,0.1
101737,0.08
101738,0.07
101739,0.03
101740,0.01
101741,0.05
101742,0.02
101743,0.03
101744,0.07
101745,0.01
101746,0.04
101747,0.01
101748,0.04
101749,0.04
101750,0.04
101751,0.02
101752,0.01
101753,0.07
101754,0.0
101755,0.03
101756,0.03
101760,0.02
101761,0.01
101763,0.04
101765,0.1
101766,0.04
101767,0.02
101768,0.03
101769,0.02
101770,0.04
101771,0.05
101772,0.75
101773,0.08
101774,0.06
101775,0.03
101776,0.03
101777,0.09
101778,0.02
101779,0.02
101781,0.02
101782,0.07
101783,0.0
101785,0.05
101786,0.04
101787,0.05
101788,0.01
101790,0.01
101791,0.01
101792,0.04
101793,0.03
101794,0.07
101795,0.06
101796,0.68
101797,0.04
101798,0.01
101799,0.03
101800,0.02
101801,0.01
101802,0.0
101803,0.72
101804,0.04
101805,0.62
101806,0.01
101807,0.13
101808,0.02
101809,0.03
101810,0.02
101811,0.01
101812,0.03
101813,0.02
101814,0.07
101815,0.08
101817,0.03
101818,0.01
101820,0.01
101821,0.09
101822,0.04
101823,0.04
101824,0.05
101825,0.0
101826,0.2
101828,0.01
101829,0.02
101830,0.05
101831,0.04
101832,0.02
101833,0.03
101834,0.19
101835,0.04
101836,0.02
101837,0.01
101838,0.01
101839,0.04
101840,0.04
101841,0.02
101842,0.73
101843,0.06
101844,0.02
101845,0.01
101846,0.01
101847,0.09
101848,0.05
101849,0.04
101850,0.04
101851,0.06
101852,0.0
101853,0.05
101854,0.01
101855,0.07
101856,0.04
101857,0.06
101858,0.01
101859,0.78
101860,0.01
101861,0.08
101862,0.05
101864,0.04
101865,0.02
101866,0.02
101868,0.05
101869,0.02
101871,0.71
101872,0.04
101874,0.73
101875,0.08
101876,0.01
101877,0.05
101881,0.04
101882,0.06
101883,0.76
101884,0.0
101885,0.02
101886,0.04
101888,0.01
101889,0.07
101890,0.03
101891,0.01
101892,0.04
101893,0.02
101894,0.02
101895,0.01
101896,0.05
101898,0.04
101899,0.01
101900,0.1
101902,0.04
101904,0.02
101905,0.01
101906,0.04
101907,0.03
101908,0.04
101909,0.05
101910,0.05
101911,0.08
101912,0.06
101913,0.03
101914,0.03
101915,0.02
101916,0.05
101917,0.06
101918,0.01
101919,0.01
101923,0.01
101924,0.04
101925,0.01
101926,0.02
101927,0.0
101928,0.05
101929,0.63
101930,0.09
101931,0.03
101932,0.03
101933,0.06
101934,0.05
101935,0.03
101936,0.04
101937,0.09
101938,0.02
101939,0.01
101940,0.01
101941,0.03
101942,0.03
101943,0.04
101944,0.0
101945,0.03
101946,0.07
101947,0.01
101948,0.04
101949,0.01
101950,0.72
101951,0.03
101952,0.02
101953,0.04
101954,0.02
101955,0.08
101956,0.07
101957,0.05
101958,0.0
101959,0.01
101960,0.01
101963,0.01
101964,0.01
101965,0.08
101966,0.03
101967,0.02
101968,0.02
101969,0.05
101970,0.68
101972,0.04
101973,0.0
101974,0.04
101975,0.03
101977,0.0
101978,0.06
101979,0.03
101980,0.7
101981,0.72
101982,0.06
101983,0.63
101984,0.03
101985,0.02
101986,0.03
101987,0.03
101988,0.66
101989,0.1
101990,0.04
101991,0.09
101992,0.05
101993,0.0
101994,0.03
101995,0.0
101996,0.01
101997,0.12
101998,0.12
101999,0.04
102000,0.0
102001,0.03
102003,0.73
102004,0.05
102006,0.02
102008,0.07
102009,0.0
102010,0.03
102011,0.05
102012,0.03
102013,0.06
102014,0.01
102015,0.02
102016,0.05
102018,0.09
102020,0.62
102021,0.01
102022,0.07
102023,0.03
102024,0.65
102025,0.66
102026,0.05
102027,0.0
102028,0.7
102030,0.05
102031,0.74
102032,0.0
102033,0.1
102034,0.04
102035,0.12
102036,0.04
102037,0.04
102038,0.04
102039,0.01
102040,0.07
102041,0.02
102042,0.01
102043,0.0
102044,0.08
102045,0.12
102046,0.01
102047,0.03
102048,0.05
102049,0.05
102050,0.04
102053,0.69
102055,0.01
102056,0.01
102057,0.07
102058,0.01
102059,0.1
102060,0.02
102061,0.03
102063,0.04
102064,0.05
102065,0.01
102066,0.04
102069,0.02
102071,0.01
102072,0.03
102073,0.75
102074,0.09
102075,0.03
102076,0.16
102077,0.03
102078,0.01
102079,0.07
102080,0.04
102081,0.02
102082,0.07
102083,0.68
102084,0.01
102085,0.01
102086,0.02
102087,0.04
102088,0.01
102089,0.01
102091,0.05
102093,0.08
102094,0.05
102095,0.0
102096,0.05
102097,0.01
102098,0.01
102101,0.01
102102,0.01
102103,0.05
102104,0.04
102105,0.0
102106,0.05
102107,0.02
102108,0.05
102109,0.02
102110,0.05
102111,0.02
102114,0.67
102115,0.01
102116,0.01
102117,0.04
102118,0.02
102119,0.03
102120,0.05
102121,0.02
102124,0.01
102127,0.02
102128,0.69
102129,0.06
102130,0.03
102131,0.06
102132,0.1
102133,0.62
102134,0.01
102135,0.6
102136,0.03
102137,0.05
102138,0.01
102139,0.01
102140,0.02
102141,0.02
102142,0.03
102143,0.05
102144,0.03
102145,0.02
102148,0.68
102149,0.02
102150,0.04
102152,0.04
102153,0.08
102154,0.03
102155,0.04
102156,0.02
102157,0.05
102160,0.03
102161,0.08
102163,0.0
102164,0.01
102167,0.08
102168,0.05
102169,0.05
102170,0.05
102171,0.03
102172,0.17
102173,0.05
102175,0.01
102176,0.01
102177,0.01
102178,0.03
102179,0.04
102180,0.0
102181,0.01
102182,0.02
102183,0.05
102184,0.01
102185,0.05
102186,0.01
102187,0.02
102188,0.0
102189,0.04
102190,0.02
102191,0.03
102192,0.03
102194,0.04
102195,0.0
102196,0.03
102197,0.02
102199,0.0
102200,0.05
102201,0.02
102202,0.06
102203,0.04
102204,0.04
102207,0.02
102208,0.66
102209,0.0
102210,0.04
102211,0.01
102212,0.01
102213,0.01
102214,0.03
102215,0.03
102216,0.03
102217,0.73
102219,0.05
102220,0.04
102222,0.0
102223,0.02
102224,0.03
102225,0.69
102226,0.04
102227,0.05
102228,0.09
102229,0.03
102231,0.1
102232,0.05
102233,0.03
102234,0.01
102235,0.76
102236,0.03
102237,0.03
102239,0.02
102240,0.08
102241,0.04
102242,0.03
102243,0.06
102244,0.01
102245,0.04
102246,0.06
102247,0.04
102249,0.04
102250,0.0
102251,0.06
102253,0.04
102254,0.65
102255,0.75
102256,0.02
102257,0.04
102258,0.0
102260,0.05
102261,0.0
102263,0.05
102264,0.03
102265,0.11
102266,0.05
102267,0.0
102268,0.02
102269,0.06
102270,0.05
102271,0.03
102272,0.02
102274,0.05
102275,0.08
102276,0.02
102277,0.03
102278,0.03
102279,0.73
102280,0.01
102281,0.09
102282,0.02
102283,0.01
102284,0.1
102285,0.01
102287,0.09
102288,0.07
102289,0.04
102290,0.0
102291,0.02
102292,0.03
102295,0.03
102297,0.04
102299,0.0
102300,0.08
102301,0.04
102302,0.05
102304,0.03
102305,0.09
102306,0.01
102307,0.01
102308,0.03
102310,0.01
102311,0.0
102312,0.04
102313,0.05
102314,0.0
102316,0.04
102317,0.03
102318,0.06
102319,0.04
102320,0.01
102321,0.03
102322,0.03
102323,0.01
102324,0.04
102325,0.07
102326,0.02
102327,0.03
102328,0.03
102329,0.01
102330,0.05
102331,0.08
102332,0.01
102333,0.0
102334,0.67
102335,0.02
102336,0.0
